customer_id,segment_name,recency_days,frequency,monetary,ticket_count,return_rate,avg_discount_pct,sessions_30d
CUST00713,Champions,3,9,9076.15,3.0,0.1111111111111111,0.3022222222222222,10
CUST00714,Loyal Customers,40,6,2681.75,1.0,0.16666666666666666,0.385,2
CUST00715,Discount Sensitive,25,3,954.63,0.0,0.0,0.5166666666666666,4
CUST00716,Champions,6,6,2828.0600000000004,1.0,0.0,0.37000000000000005,14
CUST00717,New Customers,0,1,884.85,0.0,0.0,0.31,6
CUST00718,Regular Customers,117,2,697.62,0.0,0.0,0.325,2
CUST00719,At Risk Customers,168,4,2610.39,1.0,0.25,0.37,2
CUST00720,Discount Sensitive,291,5,3086.61,2.0,0.2,0.406,1
CUST00721,New Customers,14,1,1856.99,0.0,0.0,0.1,8
CUST00722,New Customers,30,1,256.54,1.0,1.0,0.6,1
CUST00723,Regular Customers,69,1,546.81,0.0,0.0,0.1,7
CUST00724,Regular Customers,8,2,1014.94,0.0,0.0,0.12,8
CUST00725,At Risk Customers,141,3,2162.5,0.0,0.0,0.37333333333333335,0
CUST00726,Regular Customers,98,10,7976.49,4.0,0.1,0.33899999999999997,10
CUST00727,High-Value Unhappy Customers,8,5,3822.01,1.0,0.2,0.32,10
CUST00728,Regular Customers,66,1,396.38,1.0,1.0,0.22,6
CUST00729,At Risk Customers,140,1,1324.83,0.0,0.0,0.38,1
CUST00730,At Risk Customers,232,2,1923.08,0.0,0.0,0.32999999999999996,3
CUST00731,At Risk Customers,136,2,1457.58,0.0,0.0,0.38,2
CUST00732,Regular Customers,6,1,402.61,1.0,0.0,0.13,6
CUST00733,Loyal Customers,66,3,1661.19,0.0,0.0,0.19666666666666668,5
CUST00734,High-Value Unhappy Customers,89,5,4981.82,2.0,0.2,0.366,6
CUST00735,Discount Sensitive,12,4,1973.4,1.0,0.0,0.47000000000000003,1
CUST00736,Loyal Customers,66,3,1727.68,0.0,0.0,0.35333333333333333,3
CUST00737,Regular Customers,24,1,872.88,0.0,0.0,0.16,1
CUST00738,Regular Customers,78,1,545.24,1.0,1.0,0.18,8
CUST00739,New Customers,24,1,1047.95,0.0,0.0,0.27,8
CUST00740,Regular Customers,261,5,4065.24,1.0,0.2,0.37,5
CUST00741,At Risk Customers,225,3,1798.7,0.0,0.0,0.23,3
CUST00742,Regular Customers,49,2,1288.91,0.0,0.0,0.365,5
CUST00743,Loyal Customers,1,5,2957.78,1.0,0.2,0.294,3
CUST00744,Regular Customers,65,2,1108.58,0.0,0.0,0.14,2
CUST00745,New Customers,1,1,1077.53,0.0,0.0,0.28,14
CUST00746,Discount Sensitive,177,2,1625.12,0.0,0.0,0.46,0
CUST00747,New Customers,11,1,1123.87,1.0,0.0,0.31,13
CUST00748,Loyal Customers,58,7,4244.5,1.0,0.0,0.1942857142857143,5
CUST00749,Discount Sensitive,11,2,1514.65,0.0,0.0,0.475,13
CUST00750,Loyal Customers,49,3,2474.98,0.0,0.0,0.36333333333333334,8
CUST00751,New Customers,15,1,657.24,0.0,0.0,0.21,8
CUST00752,Regular Customers,97,2,1319.5500000000002,1.0,0.0,0.23500000000000001,2
CUST00753,Regular Customers,143,1,1093.17,0.0,0.0,0.16,9
CUST00754,High-Value Unhappy Customers,37,2,3639.05,1.0,0.0,0.13,18
CUST00755,Regular Customers,200,2,1585.3600000000001,1.0,0.5,0.27999999999999997,12
CUST00756,Regular Customers,113,3,3223.87,2.0,0.0,0.19666666666666668,0
CUST00757,Loyal Customers,8,3,1807.24,0.0,0.0,0.38000000000000006,4
CUST00758,Loyal Customers,78,10,6808.01,0.0,0.0,0.27,13
CUST00759,Regular Customers,38,2,1562.24,0.0,0.0,0.26,4
CUST00760,At Risk Customers,162,2,1132.19,1.0,0.5,0.28,1
CUST00761,At Risk Customers,193,2,1069.58,0.0,0.0,0.145,1
CUST00762,Regular Customers,46,2,2784.5699999999997,1.0,0.5,0.24,8
CUST00763,At Risk Customers,188,4,4210.57,0.0,0.0,0.2375,0
CUST00764,Loyal Customers,23,4,3245.93,0.0,0.0,0.2475,8
CUST00765,Regular Customers,98,3,2692.35,1.0,0.0,0.34,2
CUST00766,Regular Customers,166,2,1783.35,0.0,0.0,0.305,7
CUST00767,Loyal Customers,75,7,3498.46,3.0,0.0,0.3314285714285714,7
CUST00768,Loyal Customers,21,3,2361.23,1.0,0.0,0.21666666666666667,3
CUST00769,Loyal Customers,18,6,2815.44,2.0,0.0,0.29333333333333333,2
CUST00770,Loyal Customers,27,3,2711.16,1.0,0.0,0.19999999999999998,12
CUST00771,Regular Customers,90,1,456.76,1.0,0.0,0.41,8
CUST00772,Regular Customers,190,3,3114.63,0.0,0.0,0.2833333333333333,9
CUST00773,Loyal Customers,71,3,2278.26,1.0,0.0,0.25666666666666665,4
CUST00774,Regular Customers,101,3,1439.8,0.0,0.0,0.10666666666666667,2
CUST00775,Regular Customers,23,1,1298.92,0.0,0.0,0.23,8
CUST00776,At Risk Customers,135,4,3024.9399999999996,0.0,0.0,0.245,0
CUST00777,Regular Customers,10,1,720.41,0.0,0.0,0.32,2
CUST00778,At Risk Customers,331,4,3444.29,1.0,0.0,0.155,1
CUST00779,New Customers,6,1,416.15,0.0,0.0,0.49,3
CUST00780,Champions,36,4,3232.4,3.0,0.25,0.29000000000000004,12
CUST00781,Regular Customers,49,1,442.8,0.0,0.0,0.38,4
CUST00782,Dormant Customers,194,1,505.28,0.0,0.0,0.31,1
CUST00783,At Risk Customers,232,6,4123.36,1.0,0.0,0.37333333333333335,3
CUST00784,Champions,45,5,3103.73,0.0,0.0,0.248,11
CUST00785,Loyal Customers,11,6,3144.23,1.0,0.0,0.33,5
CUST00786,At Risk Customers,150,5,5359.3,3.0,0.2,0.11400000000000002,1
CUST00787,Loyal Customers,48,7,5769.13,2.0,0.0,0.27714285714285714,2
CUST00788,Regular Customers,49,1,1408.44,0.0,0.0,0.39,8
CUST00789,Loyal Customers,55,3,1689.1100000000001,0.0,0.0,0.2866666666666667,1
CUST00790,Regular Customers,78,1,458.83,1.0,0.0,0.19,9
CUST00791,Dormant Customers,230,1,1187.93,1.0,0.0,0.38,0
CUST00792,Discount Sensitive,148,6,2976.79,1.0,0.0,0.4583333333333333,4
CUST00793,Regular Customers,113,3,2463.2,0.0,0.0,0.39666666666666667,1
CUST00794,Regular Customers,171,5,2824.37,2.0,0.0,0.198,7
CUST00795,At Risk Customers,138,4,3787.58,0.0,0.0,0.2,2
CUST00796,Regular Customers,151,3,5388.48,0.0,0.0,0.22333333333333336,8
CUST00797,Loyal Customers,9,5,2975.27,0.0,0.0,0.264,7
CUST00798,High-Value Unhappy Customers,57,10,6339.86,1.0,0.0,0.278,8
CUST00799,High-Value Unhappy Customers,56,6,3798.88,1.0,0.0,0.2816666666666667,2
CUST00800,Loyal Customers,12,10,9558.37,4.0,0.2,0.18,7
CUST00801,Loyal Customers,76,3,3345.79,1.0,0.0,0.26,1
CUST00802,Dormant Customers,201,1,1787.0,0.0,0.0,0.28,1
CUST00803,Loyal Customers,53,7,5289.43,1.0,0.0,0.24571428571428572,2
CUST00804,New Customers,14,1,969.91,0.0,0.0,0.22,7
CUST00805,Regular Customers,41,1,780.79,0.0,0.0,0.11,8
CUST00806,Regular Customers,21,1,976.95,0.0,0.0,0.46,11
CUST00807,Regular Customers,112,2,1827.0300000000002,0.0,0.0,0.19,4
CUST00808,Discount Sensitive,53,5,2738.81,2.0,0.2,0.4,16
CUST00809,Loyal Customers,22,3,1886.26,2.0,0.3333333333333333,0.3133333333333333,12
CUST00810,Dormant Customers,217,1,528.93,0.0,0.0,0.37,0
CUST00811,At Risk Customers,184,6,3477.9399999999996,0.0,0.0,0.3983333333333334,2
CUST00812,Dormant Customers,189,1,383.16,0.0,0.0,0.25,0
CUST00813,Champions,5,9,9628.83,4.0,0.0,0.18666666666666668,11
CUST00814,Loyal Customers,88,3,3998.29,0.0,0.0,0.2733333333333334,14
CUST00815,At Risk Customers,137,3,3282.1400000000003,2.0,0.0,0.20333333333333334,3
CUST00816,Regular Customers,59,2,2688.92,1.0,0.0,0.3,7
CUST00817,High-Value Unhappy Customers,9,14,11008.85,1.0,0.0,0.32642857142857146,13
CUST00818,At Risk Customers,147,1,988.84,1.0,0.0,0.12,1
CUST00819,Loyal Customers,28,4,2164.49,1.0,0.0,0.1775,5
CUST00820,Discount Sensitive,189,2,935.6700000000001,0.0,0.0,0.44,4
CUST00821,Regular Customers,94,3,1248.56,2.0,0.3333333333333333,0.29666666666666663,6
CUST00822,Loyal Customers,76,6,4218.62,1.0,0.0,0.3183333333333333,10
CUST00823,At Risk Customers,146,8,3291.63,3.0,0.25,0.24625,2
CUST00824,Loyal Customers,4,4,2566.4900000000002,0.0,0.0,0.18,4
CUST00825,Regular Customers,97,1,410.77,0.0,0.0,0.25,3
CUST00826,Regular Customers,158,10,8171.4,2.0,0.0,0.332,9
CUST00827,Regular Customers,57,1,1699.04,0.0,0.0,0.16,4
CUST00828,Regular Customers,90,1,355.91,0.0,0.0,0.39,5
CUST00829,High-Value Unhappy Customers,62,10,6268.52,1.0,0.0,0.316,9
CUST00830,Loyal Customers,19,3,1613.9499999999998,0.0,0.0,0.38999999999999996,11
CUST00831,Regular Customers,6,2,994.8299999999999,2.0,0.0,0.375,11
CUST00832,New Customers,0,1,716.8,0.0,0.0,0.16,9
CUST00833,Regular Customers,67,1,1142.84,0.0,0.0,0.49,6
CUST00834,Discount Sensitive,2,4,2049.66,1.0,0.0,0.48,6
CUST00835,High-Value Unhappy Customers,157,9,6888.030000000001,1.0,0.1111111111111111,0.27555555555555555,8
CUST00836,Regular Customers,9,2,1640.21,0.0,0.0,0.29,7
CUST00837,Regular Customers,15,2,1476.76,0.0,0.0,0.345,7
CUST00838,High-Value Unhappy Customers,9,6,4291.93,2.0,0.0,0.2866666666666667,11
CUST00839,At Risk Customers,162,3,1996.99,0.0,0.0,0.15333333333333332,2
CUST00840,High-Value Unhappy Customers,58,10,9432.94,4.0,0.0,0.26999999999999996,3
CUST00841,High-Value Unhappy Customers,99,8,6838.26,2.0,0.125,0.185,2
CUST00842,Loyal Customers,71,5,5478.280000000001,1.0,0.0,0.258,1
CUST00843,New Customers,45,1,803.69,1.0,1.0,0.4,1
CUST00844,New Customers,19,1,410.24,0.0,0.0,0.32,1
CUST00845,Regular Customers,96,4,2758.2200000000003,2.0,0.0,0.31,4
CUST00846,High-Value Unhappy Customers,41,9,7260.82,2.0,0.1111111111111111,0.18000000000000002,15
CUST00847,Champions,4,6,6336.01,2.0,0.0,0.355,12
CUST00848,Regular Customers,4,1,547.18,0.0,0.0,0.28,8
CUST00849,Loyal Customers,6,7,4218.23,0.0,0.0,0.29571428571428576,9
CUST00850,Regular Customers,7,2,2278.0299999999997,1.0,0.5,0.355,5
CUST00851,Regular Customers,0,2,1188.6200000000001,1.0,0.5,0.275,8
CUST00852,Loyal Customers,66,3,1379.6599999999999,0.0,0.0,0.32,1
CUST00853,Regular Customers,61,1,318.94,1.0,0.0,0.47,9
CUST00854,At Risk Customers,279,3,2249.63,0.0,0.0,0.2733333333333334,1
CUST00855,Dormant Customers,292,1,613.47,0.0,0.0,0.43,1
CUST00856,At Risk Customers,135,1,2235.84,1.0,0.0,0.19,1
CUST00857,High-Value Unhappy Customers,67,5,5033.19,3.0,0.2,0.286,3
CUST00858,Loyal Customers,90,3,2363.5299999999997,0.0,0.0,0.21333333333333335,1
CUST00859,Regular Customers,169,4,2159.64,0.0,0.0,0.3075,10
CUST00860,Regular Customers,79,1,1472.26,1.0,0.0,0.27,7
CUST00861,At Risk Customers,170,3,1530.88,1.0,0.0,0.31666666666666665,3
CUST00862,At Risk Customers,453,4,3934.7400000000002,0.0,0.0,0.235,2
CUST00863,Loyal Customers,25,4,2928.87,0.0,0.0,0.2275,6
CUST00864,At Risk Customers,138,2,1042.98,2.0,0.0,0.265,2
CUST00865,Regular Customers,50,2,1503.1100000000001,1.0,0.0,0.38,10
CUST00866,Regular Customers,26,1,1280.71,0.0,0.0,0.06,5
CUST00867,New Customers,15,1,424.64,1.0,0.0,0.55,6
CUST00868,New Customers,20,1,832.57,0.0,0.0,0.4,14
CUST00869,Regular Customers,93,6,3202.61,2.0,0.16666666666666666,0.35333333333333333,0
CUST00870,Loyal Customers,86,7,5454.610000000001,1.0,0.0,0.2914285714285714,13
CUST00871,At Risk Customers,122,8,7332.96,2.0,0.0,0.20625,3
CUST00872,Regular Customers,125,3,1959.48,0.0,0.0,0.26666666666666666,6
CUST00873,Loyal Customers,3,4,4213.62,0.0,0.0,0.1975,2
CUST00874,New Customers,21,1,511.56,0.0,0.0,0.24,7
CUST00875,New Customers,30,1,363.1,0.0,0.0,0.31,1
CUST00876,Discount Sensitive,36,3,1392.13,2.0,0.0,0.4166666666666667,6
CUST00877,Loyal Customers,63,3,1904.33,1.0,0.0,0.18333333333333335,7
CUST00878,Regular Customers,134,2,2578.68,0.0,0.0,0.13,12
CUST00879,At Risk Customers,155,6,5967.77,0.0,0.0,0.20833333333333334,4
CUST00880,Loyal Customers,16,4,2399.63,1.0,0.25,0.19999999999999998,11
CUST00881,Loyal Customers,4,8,9492.15,0.0,0.0,0.21375,6
CUST00882,Regular Customers,85,2,894.79,1.0,0.0,0.225,2
CUST00883,At Risk Customers,126,3,6706.94,0.0,0.0,0.07666666666666667,1
CUST00884,Dormant Customers,271,1,365.93,0.0,0.0,0.26,1
CUST00885,Champions,31,8,6880.8099999999995,2.0,0.125,0.21625,10
CUST00886,Loyal Customers,1,5,2647.05,3.0,0.2,0.316,3
CUST00887,Loyal Customers,9,3,2344.2,2.0,0.0,0.30333333333333334,0
CUST00888,Regular Customers,108,3,2556.74,0.0,0.0,0.3666666666666667,0
CUST00889,Loyal Customers,44,3,2012.98,1.0,0.3333333333333333,0.3866666666666667,2
CUST00890,New Customers,24,1,631.59,1.0,0.0,0.06,1
CUST00891,Loyal Customers,13,3,3475.43,0.0,0.0,0.3433333333333333,0
CUST00892,Regular Customers,9,1,360.98,0.0,0.0,0.48,5
CUST00893,Regular Customers,99,2,2269.27,0.0,0.0,0.34,5
CUST00894,Regular Customers,25,2,1903.85,2.0,0.0,0.31,2
CUST00895,Loyal Customers,54,4,1415.7,1.0,0.0,0.3725,14
CUST00896,Loyal Customers,10,9,7413.08,2.0,0.1111111111111111,0.23555555555555557,3
CUST00897,New Customers,13,1,584.95,0.0,0.0,0.11,3
CUST00898,High-Value Unhappy Customers,339,6,4353.639999999999,1.0,0.16666666666666666,0.305,2
CUST00899,Dormant Customers,187,1,574.65,1.0,1.0,0.18,4
CUST00900,Regular Customers,58,2,1242.65,1.0,0.0,0.25,1
CUST00901,Loyal Customers,35,4,2025.21,3.0,0.0,0.245,9
CUST00902,Regular Customers,6,1,1318.64,0.0,0.0,0.29,5
CUST00903,Regular Customers,42,1,632.18,1.0,0.0,0.34,13
CUST00904,High-Value Unhappy Customers,41,7,5113.860000000001,4.0,0.2857142857142857,0.2757142857142857,7
CUST00905,High-Value Unhappy Customers,30,5,5594.75,2.0,0.0,0.304,11
CUST00906,Regular Customers,38,2,1449.41,0.0,0.0,0.395,3
CUST00907,At Risk Customers,220,3,2874.51,2.0,0.0,0.37333333333333335,2
CUST00908,Regular Customers,27,2,2799.02,1.0,0.0,0.21,3
CUST00909,Dormant Customers,185,1,615.14,1.0,1.0,0.49,0
CUST00910,At Risk Customers,127,1,1239.32,1.0,0.0,0.39,3
CUST00911,High-Value Unhappy Customers,30,9,5240.42,1.0,0.1111111111111111,0.28111111111111114,2
CUST00912,At Risk Customers,138,2,1516.54,0.0,0.0,0.315,0
CUST00913,At Risk Customers,183,3,1818.9,1.0,0.0,0.37333333333333335,1
CUST00914,Discount Sensitive,36,3,1633.9099999999999,0.0,0.0,0.4266666666666667,13
CUST00915,Regular Customers,113,4,2277.22,2.0,0.0,0.25,1
CUST00916,Loyal Customers,20,5,4003.46,2.0,0.2,0.202,9
CUST00917,At Risk Customers,286,3,1704.79,1.0,0.0,0.2833333333333333,1
CUST00918,At Risk Customers,236,2,1142.22,1.0,0.0,0.38,1
CUST00919,Regular Customers,10,2,1976.3400000000001,1.0,0.0,0.23,13
CUST00920,High-Value Unhappy Customers,66,4,3650.77,2.0,0.5,0.27749999999999997,12
CUST00921,Dormant Customers,195,1,1335.06,1.0,1.0,0.1,3
CUST00922,Regular Customers,11,1,1131.6,0.0,0.0,0.19,9
CUST00923,Loyal Customers,57,7,4149.83,2.0,0.0,0.27714285714285714,8
CUST00924,Loyal Customers,44,4,3018.21,0.0,0.0,0.3525,1
CUST00925,Regular Customers,44,1,464.59,1.0,0.0,0.3,6
CUST00926,Loyal Customers,1,3,1704.96,1.0,0.0,0.21,5
CUST00927,Dormant Customers,343,1,617.86,0.0,0.0,0.36,1
CUST00928,Dormant Customers,229,1,325.55,0.0,0.0,0.53,1
CUST00929,Regular Customers,43,1,325.51,0.0,0.0,0.11,5
CUST00930,Loyal Customers,59,4,2336.4900000000002,1.0,0.25,0.355,9
CUST00931,New Customers,30,1,1030.44,0.0,0.0,0.36,11
CUST00932,Regular Customers,83,1,688.68,1.0,1.0,0.2,12
CUST00933,At Risk Customers,205,3,2102.12,0.0,0.0,0.22666666666666666,0
CUST00934,Loyal Customers,44,10,6237.47,3.0,0.1,0.258,4
CUST00935,Loyal Customers,28,5,3594.4,0.0,0.0,0.352,7
CUST00936,Regular Customers,35,2,2188.31,1.0,0.0,0.18,3
CUST00937,At Risk Customers,126,5,3342.44,1.0,0.0,0.16999999999999998,2
CUST00938,Loyal Customers,26,3,4729.23,1.0,0.0,0.2933333333333334,2
CUST00939,Regular Customers,9,1,560.91,0.0,0.0,0.18,7
CUST00940,At Risk Customers,236,2,1727.24,2.0,1.0,0.14500000000000002,0
CUST00941,High-Value Unhappy Customers,183,5,3758.0600000000004,2.0,0.0,0.294,6
CUST00942,Regular Customers,7,1,407.18,1.0,1.0,0.35,4
CUST00943,At Risk Customers,346,5,3965.95,0.0,0.0,0.304,2
CUST00944,High-Value Unhappy Customers,74,6,4456.65,1.0,0.16666666666666666,0.24833333333333332,1
CUST00945,New Customers,4,1,1143.18,0.0,0.0,0.14,5
CUST00946,At Risk Customers,173,1,542.29,0.0,0.0,0.39,4
CUST00947,Loyal Customers,41,9,8603.45,2.0,0.1111111111111111,0.16333333333333333,0
CUST00948,Regular Customers,79,1,923.64,0.0,0.0,0.1,11
CUST00949,At Risk Customers,130,2,1269.04,0.0,0.0,0.14500000000000002,2
CUST00950,Regular Customers,209,3,3765.9,1.0,0.0,0.16666666666666666,5
CUST00951,Regular Customers,62,1,602.19,0.0,0.0,0.12,6
CUST00952,Champions,42,8,4710.47,0.0,0.0,0.33625,16
CUST00953,Loyal Customers,9,3,1925.94,1.0,0.3333333333333333,0.38999999999999996,5
CUST00954,Discount Sensitive,25,2,769.86,0.0,0.0,0.475,12
CUST00955,Regular Customers,63,2,748.92,0.0,0.0,0.145,4
CUST00956,High-Value Unhappy Customers,31,7,5800.25,2.0,0.0,0.3028571428571429,10
CUST00957,Loyal Customers,37,3,1481.5,1.0,0.3333333333333333,0.26,5
CUST00958,At Risk Customers,160,2,1033.42,1.0,0.0,0.27,2
CUST00959,High-Value Unhappy Customers,63,7,3865.13,1.0,0.14285714285714285,0.3085714285714286,0
CUST00960,At Risk Customers,146,4,3772.4900000000002,2.0,0.25,0.2125,1
CUST00961,At Risk Customers,151,6,4247.5599999999995,1.0,0.16666666666666666,0.35333333333333333,2
CUST00962,Regular Customers,22,1,349.41,1.0,1.0,0.26,9
CUST00963,Regular Customers,103,1,641.2,0.0,0.0,0.34,9
CUST00964,At Risk Customers,219,3,2167.08,0.0,0.0,0.25,0
CUST00965,Regular Customers,8,2,507.14,2.0,0.0,0.31,5
CUST00966,Regular Customers,40,1,2196.79,1.0,0.0,0.3,4
CUST00967,At Risk Customers,218,2,2065.27,1.0,0.5,0.29000000000000004,2
CUST00968,Regular Customers,98,6,6505.79,1.0,0.0,0.29,12
CUST00969,Champions,31,4,2654.59,1.0,0.0,0.3025,14
CUST00970,Discount Sensitive,188,3,1607.64,1.0,0.0,0.41,6
CUST00971,Loyal Customers,62,8,5099.62,1.0,0.0,0.285,20
CUST00972,Loyal Customers,64,5,5941.2,1.0,0.0,0.27799999999999997,5
CUST00973,Loyal Customers,22,7,2980.9700000000003,2.0,0.0,0.27285714285714285,4
CUST00974,Loyal Customers,79,5,3559.55,2.0,0.2,0.264,11
CUST00975,Loyal Customers,50,4,2517.6099999999997,0.0,0.0,0.3075,11
CUST00976,High-Value Unhappy Customers,5,7,5735.389999999999,2.0,0.14285714285714285,0.33,9
CUST00977,Regular Customers,5,2,1375.4499999999998,0.0,0.0,0.255,9
CUST00978,Dormant Customers,307,1,725.16,1.0,0.0,0.38,0
CUST00979,Regular Customers,103,8,6304.8099999999995,1.0,0.0,0.27999999999999997,5
CUST00980,Regular Customers,81,1,492.33,0.0,0.0,0.26,4
CUST00981,High-Value Unhappy Customers,103,8,6263.0,1.0,0.0,0.31125,6
CUST00982,Loyal Customers,90,4,1862.8899999999999,3.0,0.0,0.32999999999999996,4
CUST00983,At Risk Customers,256,2,1982.29,1.0,0.0,0.10500000000000001,1
CUST00984,Regular Customers,44,2,1055.25,0.0,0.0,0.22999999999999998,3
CUST00985,Regular Customers,85,1,734.6,1.0,0.0,0.15,5
CUST00986,Loyal Customers,62,5,3357.17,0.0,0.0,0.33799999999999997,1
CUST00987,High-Value Unhappy Customers,7,5,5784.1,1.0,0.0,0.3,2
CUST00988,Loyal Customers,3,6,4188.58,0.0,0.0,0.18666666666666668,3
CUST00989,At Risk Customers,158,5,4165.87,0.0,0.0,0.22999999999999998,0
CUST00990,High-Value Unhappy Customers,167,8,6096.85,2.0,0.125,0.31125,6
CUST00991,High-Value Unhappy Customers,41,11,11394.83,2.0,0.0,0.24181818181818182,9
CUST00992,Regular Customers,272,5,4442.45,0.0,0.0,0.322,6
CUST00993,At Risk Customers,164,7,6785.33,1.0,0.0,0.10714285714285714,1
CUST00994,Loyal Customers,52,5,4659.69,0.0,0.0,0.366,8
CUST00995,Regular Customers,159,4,2523.84,0.0,0.0,0.33,6
CUST00996,Champions,8,6,3267.7200000000003,3.0,0.0,0.17833333333333334,14
CUST00997,At Risk Customers,180,1,325.85,1.0,0.0,0.33,4
CUST00998,Loyal Customers,63,4,3519.26,0.0,0.0,0.2,6
CUST00999,At Risk Customers,148,7,4930.56,2.0,0.0,0.30428571428571427,0
CUST01000,Loyal Customers,52,3,2789.66,1.0,0.0,0.3066666666666667,3
CUST01001,At Risk Customers,313,5,4064.54,0.0,0.0,0.22800000000000004,1
CUST01002,Loyal Customers,71,5,2761.33,0.0,0.0,0.22199999999999998,11
CUST01003,Regular Customers,138,1,944.62,1.0,0.0,0.32,6
CUST01004,High-Value Unhappy Customers,215,7,5599.9,1.0,0.0,0.3385714285714286,1
CUST01005,At Risk Customers,144,1,1329.67,1.0,0.0,0.18,4
CUST01006,Regular Customers,4,1,404.58,0.0,0.0,0.2,3
CUST01007,Loyal Customers,86,4,1916.8200000000002,1.0,0.0,0.3125,5
CUST01008,Dormant Customers,269,1,473.15,0.0,0.0,0.1,1
CUST01009,New Customers,41,1,334.39,0.0,0.0,0.32,7
CUST01010,Regular Customers,22,1,531.29,0.0,0.0,0.25,3
CUST01011,At Risk Customers,365,4,1951.66,0.0,0.0,0.265,4
CUST01012,Loyal Customers,30,4,2561.7,2.0,0.25,0.1625,7
CUST01013,At Risk Customers,307,2,1302.3899999999999,1.0,0.5,0.255,0
CUST01014,High-Value Unhappy Customers,137,7,3972.09,1.0,0.0,0.26857142857142857,1
CUST01015,Loyal Customers,39,3,1760.74,1.0,0.0,0.09333333333333334,12
CUST01016,Regular Customers,0,2,879.1499999999999,0.0,0.0,0.245,6
CUST01017,High-Value Unhappy Customers,133,5,4886.54,2.0,0.2,0.258,3
CUST01018,New Customers,4,1,403.76,1.0,0.0,0.36,10
CUST01019,At Risk Customers,290,2,1151.0900000000001,1.0,0.0,0.38,4
CUST01020,At Risk Customers,131,1,236.73,0.0,0.0,0.33,1
CUST01021,Regular Customers,15,2,1013.42,1.0,0.5,0.36,6
CUST01022,Discount Sensitive,252,2,1528.4,1.0,0.0,0.455,0
CUST01023,Dormant Customers,204,1,948.21,0.0,0.0,0.24,8
CUST01024,Regular Customers,20,1,370.39,0.0,0.0,0.31,10
CUST01025,Champions,29,5,6092.71,2.0,0.2,0.182,20
CUST01026,Discount Sensitive,65,2,759.58,1.0,0.0,0.41500000000000004,9
CUST01027,Loyal Customers,58,4,4029.9500000000003,2.0,0.0,0.175,11
CUST01028,Regular Customers,173,1,2809.6,0.0,0.0,0.26,6
CUST01029,Regular Customers,110,3,1246.4,2.0,0.0,0.36999999999999994,3
CUST01030,Champions,32,11,8329.47,0.0,0.0,0.2381818181818182,10
CUST01031,Discount Sensitive,174,5,3089.5600000000004,1.0,0.0,0.406,4
CUST01032,New Customers,11,1,624.38,0.0,0.0,0.41,5
CUST01033,High-Value Unhappy Customers,14,10,5486.38,4.0,0.2,0.37,4
CUST01034,Regular Customers,100,9,5240.5599999999995,0.0,0.0,0.2922222222222222,9
CUST01035,High-Value Unhappy Customers,5,7,3702.49,1.0,0.14285714285714285,0.4271428571428571,5
CUST01036,Regular Customers,141,6,5297.63,0.0,0.0,0.17166666666666666,8
CUST01037,New Customers,8,1,681.83,0.0,0.0,0.37,6
CUST01038,Loyal Customers,52,4,1834.46,1.0,0.0,0.2375,4
CUST01039,Regular Customers,129,3,1893.67,2.0,0.3333333333333333,0.25666666666666665,12
CUST01040,At Risk Customers,130,1,594.23,1.0,0.0,0.31,1
CUST01041,At Risk Customers,164,1,149.0,0.0,0.0,0.35,1
CUST01042,Regular Customers,0,1,610.96,0.0,0.0,0.25,10
CUST01043,Regular Customers,74,1,464.25,0.0,0.0,0.62,1
CUST01044,Regular Customers,84,1,2141.49,0.0,0.0,0.22,2
CUST01045,At Risk Customers,143,2,1560.91,0.0,0.0,0.22,4
CUST01046,Regular Customers,105,1,1032.89,1.0,0.0,0.1,1
CUST01047,At Risk Customers,149,1,389.07,0.0,0.0,0.22,2
CUST01048,Regular Customers,128,1,616.59,1.0,0.0,0.05,8
CUST01049,Regular Customers,144,1,345.2,0.0,0.0,0.11,6
CUST01050,Regular Customers,5,2,1629.56,0.0,0.0,0.095,8
CUST01051,Regular Customers,103,2,1390.63,1.0,0.0,0.38,7
CUST01052,Regular Customers,173,1,763.75,0.0,0.0,0.05,7
CUST01053,At Risk Customers,146,2,2622.57,1.0,0.0,0.205,0
CUST01054,At Risk Customers,176,5,2628.9300000000003,2.0,0.0,0.378,1
CUST01055,High-Value Unhappy Customers,206,4,4625.5599999999995,1.0,0.25,0.17500000000000002,12
CUST01056,High-Value Unhappy Customers,64,6,4860.58,2.0,0.3333333333333333,0.20833333333333334,3
CUST01057,Regular Customers,2,1,916.36,1.0,0.0,0.18,3
CUST01058,Regular Customers,110,3,1535.77,2.0,0.0,0.23666666666666666,1
CUST01059,Regular Customers,146,1,601.72,1.0,0.0,0.31,5
CUST01060,Regular Customers,52,2,1762.54,1.0,0.0,0.265,2
CUST01061,Discount Sensitive,2,3,1789.86,0.0,0.0,0.43,11
CUST01062,At Risk Customers,294,5,2991.27,2.0,0.0,0.194,1
CUST01063,Regular Customers,20,1,259.22,1.0,1.0,0.5,2
CUST01064,Regular Customers,6,2,898.3599999999999,0.0,0.0,0.155,9
CUST01065,Regular Customers,3,2,1035.32,1.0,0.0,0.375,4
CUST01066,Regular Customers,11,1,816.92,0.0,0.0,0.23,2
CUST01067,Regular Customers,25,2,1043.57,1.0,0.0,0.28,3
CUST01068,At Risk Customers,130,5,3945.95,0.0,0.0,0.292,2
